date,temperature_2m_max,temperature_2m_min,sunrise,sunset,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,precipitation_probability_max,month
2024-05-01 00:00:00+00:00,32.9335,16.933498,0,0,46484.465,43145.066,9.65,9.65,0.0,5
2024-05-02 00:00:00+00:00,33.6835,17.1335,0,0,46543.883,43315.07,9.65,9.65,0.0,5
2024-05-03 00:00:00+00:00,35.3335,17.033499,0,0,46602.64,43264.64,9.65,9.65,0.0,5
2024-05-04 00:00:00+00:00,35.5835,19.1335,0,0,46660.684,43365.85,9.7,9.7,0.0,5
2024-05-05 00:00:00+00:00,36.0835,18.1335,0,0,46717.94,43470.36,9.5,9.75,0.0,5
2024-05-06 00:00:00+00:00,35.1835,19.8335,0,0,46774.375,43040.58,8.95,9.7,0.0,5
2024-05-07 00:00:00+00:00,34.983498,17.933498,0,0,46829.914,40648.492,9.05,9.75,0.0,5
2024-05-08 00:00:00+00:00,36.8835,17.9835,0,0,46884.504,43548.21,9.7,9.7,0.0,5
